index,input_url,extracted_domain,failure_reason,message,resolved_ip
504,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934muyTrpheacl3sessions&jseuropfindreupdat&&serv/metacc=deload-16581905/websrc.php?session.start,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
505,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934nphl5mw78yj1sessions&jseuropfindreupdat&&serv/metacc=deload-35048613/websrc.php?session.start,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
506,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934jhy6pkz7ub5csessions&jseuropfindreupdat&&serv/metacc=deload-34380960/websrc.php?session.start,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
507,theaology.com/wp-includes/css/asb.co.nz.ASBWebHome/index.html,theaology.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
508,www.paulfriga.com/templates_c/,paulfriga.com,NONE,URL exists - DNS resolved successfully,76.223.105.230
509,en.hongdar.ru/images/banners/paypal/e7ba83c4d93310db287604dcb70b92b7/wbsccr.php?cmd=_Processing&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6,en.hongdar.ru,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
510,www.radiofunkrio.com.br/cielopromotion.com/cielo/cadastro.php,radiofunkrio.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
511,www.radiofunkrio.com.br/cielopromotion.com/cielo/index.php,radiofunkrio.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
512,www.radiofunkrio.com.br/cielopromotion.com/cielo/,radiofunkrio.com.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
513,harmoonitzervez.x90x.net/Jabjo%20trade%20file.htm,harmoonitzervez.x90x.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
514,sharetheworldpleasure.com/public/js/paypal/verifie/de/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4e,sharetheworldpleasure.com,NONE,URL exists - DNS resolved successfully,172.237.146.8
515,icar.ro/cms/here/?cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3fae,icar.ro,NONE,URL exists - DNS resolved successfully,185.248.197.98
516,soft.softways.it/it/cgi.bin5/webscr/webscr.htm,soft.softways.it,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
517,tiny.cc/cartasi-it,tiny.cc,NONE,URL exists - DNS resolved successfully,157.245.113.153
518,www.ville-rouvroy62.fr/plugins/xmlrpc/paypal.com/webscr/m/e/q/p/z/x/j/index.html,ville-rouvroy62.fr,NONE,URL exists - DNS resolved successfully,51.210.212.123
519,www.bestgolfgpsreviews.com/wp-content/plugins/contactme/safety/safety/,bestgolfgpsreviews.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
520,photonew.cl/wp-content/themes/rockwell_v1.3/scripts/cache/httpssignin.ebay.dewseBayISAPI.dllSignIn.html,photonew.cl,NONE,URL exists - DNS resolved successfully,192.185.141.249
521,www.elpatiodelossapos.cl/wp-content/themes/telegraph_v1.1/scripts/cache/httpssignin.ebay.dewseBayISAPI.dllSignIn.html,elpatiodelossapos.cl,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
522,www.battletc.tk/cert/login.asp?ref=us.battle.net/account/management/index.xml&app=bam,battletc.tk,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
523,nlakaza1.solidwebhost.com/pack/bolyoud-marcuz-sentarika-dolzou-marco-park-hneryik/Malkoukom-dolthci-miniyri-malktyitra-salada-marck-avec/Processing=cmd=_login-rundispatch5885d80a13c0db1f8e263663d3faee8d61ec37c409b56235bed2ddf64505aehtml,nlakaza1.solidwebhost.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
524,tinyurl.com/7gnuvor,tinyurl.com,NONE,URL exists - DNS resolved successfully,104.17.112.233
525,doorwindows.ru/wp-content/uploads/lloydstsb.com/personal/logon/login.jsp.htm,doorwindows.ru,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
526,emarketweb.net/mail/link.php?M=41948&N=3&L=4&F=H,emarketweb.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
527,ssl.allegro.pl.theadr.com.au/?ReadMessages.php/confirmMessages?session=DefrgeeD32&version=A,ssl.allegro.pl.theadr.com.au,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
528,www.allegro.xaa.pl/enter_login.html?session=OGY1YgQGXQALBwcxzvcxNYWgFVVgMPBgANAAcEAw%3D%3D,allegro.xaa.pl,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
529,www.kruandaman.com/rudurukti.php,kruandaman.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
530,www.battletc.tk/cert/login.asp?ref=https%3A%2F%2Fus.battle.net%2Faccount%2Fmanagement%2Findex.xml&app=bam,battletc.tk,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
531,www.service-autrichia3d.com/,service-autrichia3d.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
532,www.plongeearlon.be/media/cache/site07/www.cielo.com.br/,plongeearlon.be,NONE,URL exists - DNS resolved successfully,109.234.165.86
533,gbodo.com/telechargez/configs/s/www.paypal.fr/loading.php,gbodo.com,NONE,URL exists - DNS resolved successfully,76.223.105.230
534,gbodo.com/telechargez/configs/s/www.paypal.fr/webscr/update.php?cmd=_login-done&login_access=1193476743,gbodo.com,NONE,URL exists - DNS resolved successfully,76.223.105.230
535,vendez1site.com/includes/install/9ca17ff55d36e54c6f45b61d252720ff/,vendez1site.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
536,www.visaa.hyperphp.com/,visaa.hyperphp.com,NONE,URL exists - DNS resolved successfully,185.27.134.24
537,aor.is/logs/www.Aol.com.php,aor.is,NONE,URL exists - DNS resolved successfully,93.95.226.26
538,brooksnewmedia.net/paypal.Inc.www.paypal.com/us/cgi-bin/webscr.htm?cmd=_login-run,brooksnewmedia.net,NONE,URL exists - DNS resolved successfully,75.119.206.104
539,www.filipecoelho.com/www.paypal.com/bankinfo.php,filipecoelho.com,NONE,URL exists - DNS resolved successfully,81.88.57.70
540,autenticacaodospontosdatam.uni.me/,autenticacaodospontosdatam.uni.me,NONE,URL exists - DNS resolved successfully,216.218.135.114
541,www.filipecoelho.com/www.paypal.com/,filipecoelho.com,NONE,URL exists - DNS resolved successfully,81.88.57.70
542,www.cayhoakiengvietnam.com/administrator/redirection.it.php,cayhoakiengvietnam.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
543,elmundodelanoticia.com/wp-includes/js/tinymce/inc/index.html,elmundodelanoticia.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
544,handpainted.com.ar/modules/rating/locale/ca/LC_MESSAGES/paypal.com/https/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/index.htm,handpainted.com.ar,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
545,lppapjanlllpppp.horizon-host.com/myprofile/nirvana.php?cmd=_login-run&dispatch=bd9e337d1bacdb8da69923e6fdee22c8bd9e337d1bacdb8da69923e6fdee22c8,lppapjanlllpppp.horizon-host.com,NONE,URL exists - DNS resolved successfully,104.247.81.99
546,www.quantumseoservice.com/Paypal/login.php,quantumseoservice.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
547,breakos.solidwebhost.com/Bestpak/belding-dolsfulf-garaza-maltra-dony-danizerty-paulUpdating-dony-dolf-gazarika-maraka-daza-park-sulf-ding/Processing=cmd=_login-rundispatch5885d80a13c0db1f8e263663d3faee8d61ec37c409b56235bed2ddf64505aehtml,breakos.solidwebhost.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
548,mirfarmasi.com/backup/indrex.html,mirfarmasi.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
549,e-store.toomusik.fr/ns1paypal/uspaypal/index.htm,e-store.toomusik.fr,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
550,younguli.nl/en/uk/index.php,younguli.nl,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
551,www1bb.com/Scripts/u3r3/,www1bb.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
552,ownaserver.com/backup/www/paypalmember/index.htm,ownaserver.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
553,cirter.com/Dk/,cirter.com,NONE,URL exists - DNS resolved successfully,62.210.16.61
554,kobicom.com/cgi-bin/ez2000/lib/update.html,kobicom.com,NONE,URL exists - DNS resolved successfully,13.248.169.48
555,karriereadressen.de/wp-admin/index.php,karriereadressen.de,NONE,URL exists - DNS resolved successfully,51.68.163.81
556,marwargroupsplc.com/,marwargroupsplc.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
557,shoping-ebay.paypal.securecode-update-all.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d80a01.mashhad.iastjd.ac.ir/,shoping-ebay.paypal.securecode-update-all.cgi.bin.dispatch.cgibin.webscr-cmd.loginsubmitdispatchs59s7d80a01.mashhad.iastjd.ac.ir,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
558,auction.nflp.com//wp-content/uploads/globalsource.html,auction.nflp.com,NONE,URL exists - DNS resolved successfully,50.56.112.234
559,bildirx.com/images/update/dir.php,bildirx.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
560,bildirx.com/images/update/reboot.php,bildirx.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
561,regneva.com/wp-content/themes/TheStyle/temp/.www.paypal.co.uk/login/login.html?webscr=cmd_login?run&dispatch=5885d80a13c0db1f8e263663d3faee8d4,regneva.com,NONE,URL exists - DNS resolved successfully,79.124.76.30
562,credosolutions.info/images/icons/fr/webscr.php,credosolutions.info,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
563,teamadventures.in/includes/PEAR/lolo/wbsccr.php,teamadventures.in,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
564,credosolutions.info/images/icons/fr/,credosolutions.info,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
565,annapurnatoday.com/images/icons/index.php,annapurnatoday.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
566,ww38.suntrust.com-portalserverptcommunityid65spacecommunitypagecontr.jesseanproperties.com/eg/image/template.htm,ww38.suntrust.com-portalserverptcommunityid65spacecommunitypagecontr.jesseanproperties.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
567,www.1six1.com/wp-content/themes/bigfeature/library/timthumb/cache/login.jsp.htm,1six1.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
568,halloween-decorations-and-costumes.com/ctry/hiut.html,halloween-decorations-and-costumes.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
569,us.battle.login.find-pandaria.blizzard.index-hxml.net/,us.battle.login.find-pandaria.blizzard.index-hxml.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
570,www.ritinhaprates.org.br/boxes/a.php,ritinhaprates.org.br,NONE,URL exists - DNS resolved successfully,104.21.28.81
571,paypal.com.cgi-bin.webscr.submit5682.infinity-cheats.com/packages/vbforum/item/cgi-bin/50acfdd2fbb19a3d47242b071efa252ac2167e47ebd1fddf0fdac3/,paypal.com.cgi-bin.webscr.submit5682.infinity-cheats.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
572,m.ebaysecure.com/site/mobile?dm_path=%2F&fw_sig_session_key=f3f79951b41aa74dff31dc623cdd437ad36092ce1c68a248409c932713888bfc-96928927,m.ebaysecure.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
573,ragnasexy.com/job/tabela1/fip1/,ragnasexy.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
574,ragnasexy.com/job,ragnasexy.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
575,byronbayia.com/vti/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3faee,byronbayia.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
576,paypal.com-us-cgi-bin-webscr.cmd-login-run-dispatch-5885d80a13c0db1f8e263663d3faee8casadocomerciorefrigeracao.com.br/PayPal-Login-Home/PayPal-Us/,paypal.com-us-cgi-bin-webscr.cmd-login-run-dispatch-5885d80a13c0db1f8e263663d3faee8casadocomerciorefrigeracao.com.br,LOOKUP_ERROR,Error checking URL: UnicodeError: encoding with 'idna' codec failed (UnicodeError: label empty or too long),
577,artville-photo.com/wp-php.php,artville-photo.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
578,slimpill.co.uk/paypal%20login%20acount/,slimpill.co.uk,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
579,fluchinfos.com/de-europ49/session=js23D2sdqsiuTdelogEPEde/try2connectinjs3450934secu,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
580,fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934qcwy26jp4mdhsessions&jseuropfindreupdat&&serv/metacc=deload-79512906/websrc.php?session.start,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
581,fluchinfos.com/de-europ49/session=js23D2sdqsiuTdelogEPEde/try2connectinjs3450934secu,fluchinfos.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
582,leduo80.com/ppl/Paypal.it/forms/windhoek_tours/78ddd5f6f6249dd59bd013df134ac378/Confirm.php?cmd=_Confirm&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb211992711788,leduo80.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
583,allesp.cu.cc/allegro.htm,allesp.cu.cc,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
584,lifesuccess.ro/remax/remax/index.htm,lifesuccess.ro,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
585,www.elnortenj.com/logs/programa/surpreenda/index.php,elnortenj.com,NONE,URL exists - DNS resolved successfully,76.223.54.146
586,www.elnortenj.com/logs/programa/surpreenda/,elnortenj.com,NONE,URL exists - DNS resolved successfully,76.223.54.146
587,www.finanses.info/wp-content/plugins/wp-print/images/bank/.www.bankofamerica.com/,finanses.info,NONE,URL exists - DNS resolved successfully,104.21.23.173
588,www.byronbayia.com/us/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f8e263663d3f,byronbayia.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
589,claukrus.biz/DEcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUsdr01=Z19oZW5uQHQtb25saW5lLmRl,claukrus.biz,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
590,www.ccmonteria.org.co/pear/OS/log/index.html?banking.postbank.de/rai/login,ccmonteria.org.co,NONE,URL exists - DNS resolved successfully,3.225.26.181
591,sushilcheema.com/charge_deposit_fnb_payees/index.php,sushilcheema.com,NONE,URL exists - DNS resolved successfully,192.0.78.237
592,happythumbsgaming.com/bugati.html,happythumbsgaming.com,NONE,URL exists - DNS resolved successfully,74.208.236.205
593,starjob.ru/proba/rezumejob/images/.index.html??run&dispatch=5885d80a13c0db1f8e263663,starjob.ru,NONE,URL exists - DNS resolved successfully,178.210.92.164
594,www.casadavovo.com/flash/img/flash/bkp/temp/?app=store,casadavovo.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
595,www.habbocreditmobis.centerblog.net/1-credit-et-mobis-offert-by-n4rz0-habbo-fr/,habbocreditmobis.centerblog.net,NONE,URL exists - DNS resolved successfully,87.98.133.18
596,157964328.freehosterz.com/redirect.htm,157964328.freehosterz.com,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
597,iczs.org.br/news/lista/tam.com.br/,iczs.org.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
598,iczs.org.br/news/lista/tam.com.br/index.html,iczs.org.br,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
599,www.omaty.net/plugins/system/legacy/PROMOCAO/faleconosco.html,omaty.net,DOMAIN_NOT_FOUND,"URL does not exist - DNS resolution failed ([Errno 8] nodename nor servname provided, or not known)",
